id,text,n_crop,n_disease,n_medicine
1236-3,施肥/vi 不当造成/n_new 的/ude1 肥害/n_disease 或/c 施药不当/n_disease 造成/v 的/ude1 药害/n_new 等/udeng 外力/n 损伤造成/n_new 的/ude1 ，不/d 是/vshi 病菌/n 性病/n 害/n 。可/v 选用/v 碧护/n_medicine 或/c 阿泰灵/nr 等/udeng 喷施/n_new 缓解/n_new 。,[],"['肥害', '施药不当']",['碧护']
1237-1,不/d 像/v 是/vshi 病理/n 性病/n 害/ng ，使用/v 氨基酸/n_medicine 或/c 海藻酸/n_medicine 叶面肥/n_medicine 加芸/nr2 苔/ng 素/ag 内/f 酯/ng 喷雾/n_new 调理/v 一下/mq ，同时/c 平衡/a 肥水/n 供应/vn ，适当/ad 通风换气/n_new 。,[],[],"['氨基酸', '海藻酸', '叶面肥']"
1237-2,考虑温度不适/n_new 或/c 药害/n_new 导致/v 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1237-3,不/d 像/v 是/vshi 病理/n 性病/n 害/ng ，使用/v 氨基酸/n_medicine 或/c 海藻酸/n_medicine 叶面肥/n_medicine 加芸/nr2 苔/ng 素/ag 内/f 酯/ng 喷雾/n_new 调理/v 一下/mq ，同时/c 平衡/a 肥水/n 供应/vn ，适当/ad 通风换气/n_new 。,[],[],"['氨基酸', '海藻酸', '叶面肥']"
1238-1,可以/n_new ，苗子/n 弱/a ，冲施/n_new 腐/vg 殖/n 酸/a ，水溶肥/n_medicine ，枯草芽孢杆菌/n_disease 灌根/n_new ，促进/v 根系/n 壮苗/n ，喷施/n_new 氨基酸/n_medicine 二/m 氢/n 钾/n 硼/n 肥/a 钙肥/n 补充/vn ,[],['枯草芽孢杆菌'],"['水溶肥', '氨基酸']"
1238-3,可以/n_new ，苗子/n 弱/a ，冲施/n_new 腐/vg 殖/n 酸/a ，水溶肥/n_medicine ，枯草芽孢杆菌/n_disease 灌根/n_new ，促进/v 根系/n 壮苗/n ，喷施/n_new 氨基酸/n_medicine 二/m 氢/n 钾/n 硼/n 肥/a 钙肥/n 补充/vn ,[],['枯草芽孢杆菌'],"['水溶肥', '氨基酸']"
1239-1,你好/n_new ，个别考虑/n_new 病毒病/n_disease ，可用/v 氨基寡糖素/n_medicine ，盐酸吗啉胍/n_medicine ，宁南霉素/n_medicine ，松脂酸铜/n_medicine ，病毒/n   A/rzv   加上/v 烯啶吡蚜酮/n_medicine ，钝化病毒/n_disease 病/n ，切断/v 传播途径/n_new 。,[],"['病毒病', '钝化病毒']","['氨基寡糖素', '盐酸吗啉胍', '宁南霉素', '松脂酸铜', '烯啶吡蚜酮']"
1239-2,个别/n_new 注意/v ，病毒病/n_disease 可能性/n 大/a 。,[],['病毒病'],[]
1239-3,你好/n_new ，个别考虑/n_new 病毒病/n_disease ，可用/v 氨基寡糖素/n_medicine ，盐酸吗啉胍/n_medicine ，宁南霉素/n_medicine ，松脂酸铜/n_medicine ，病毒/n   A/rzv   加上/v 烯啶吡蚜酮/n_medicine ，钝化病毒/n_disease 病/n ，切断/v 传播途径/n_new 。,[],"['病毒病', '钝化病毒']","['氨基寡糖素', '盐酸吗啉胍', '宁南霉素', '松脂酸铜', '烯啶吡蚜酮']"
1240-1,你好/n_new ，注意/v 霜霉病/n_disease 危害/vn ，可/c 用/v   杀毒矾/n_medicine   600/m /800/m   倍/q 液/ng 80%/m   烯酰吗啉/n_medicine   4000/m /5000/m   倍/q 液/ng 霜霉威盐酸盐/n_medicine   66·5%/m   水/n 剂/q   70/m /110/m   毫升/q 每亩/r 抑/vg 快/a 净/a   2000/m /2500/m   倍/q 液/ng 喷雾/n_new 氟菌/n_disease 霜霉威/n_medicine 银法利/nrf   600/m /800/m   倍/q 液/ng 喷雾/n_new 72%/m   霜脲锰锌/n_medicine   600/m /800/m   倍/q 液/ng 喷雾/n_new 69%/m   烯酰/n_medicine 锰锌/n_medicine   600/m /800/m   倍/q 液/ng 58%/m   甲/Mg 霜/n 锰锌/n_medicine   500/m /700/m   倍/q 液/ng ，此/rzs 病/n 高/a 湿/a 诱发/vn ，注意/v 关注/v 天气变化/n_new ，交替用药/n_new 。,[],"['霜霉病', '氟菌']","['杀毒矾', '烯酰吗啉', '霜霉威盐酸盐', '霜霉威', '霜脲锰锌', '烯酰', '锰锌', '锰锌']"
1240-2,霜霉病/n_disease 危害/v 使用/v 银法利/nrf 或/c 克露/n_medicine 或/c 增威/nr 赢/v 绿/a 防治/vn ,[],['霜霉病'],['克露']
1240-3,你好/n_new ，注意/v 霜霉病/n_disease 危害/vn ，可/c 用/v   杀毒矾/n_medicine   600/m /800/m   倍/q 液/ng 80%/m   烯酰吗啉/n_medicine   4000/m /5000/m   倍/q 液/ng 霜霉威盐酸盐/n_medicine   66·5%/m   水/n 剂/q   70/m /110/m   毫升/q 每亩/r 抑/vg 快/a 净/a   2000/m /2500/m   倍/q 液/ng 喷雾/n_new 氟菌/n_disease 霜霉威/n_medicine 银法利/nrf   600/m /800/m   倍/q 液/ng 喷雾/n_new 72%/m   霜脲锰锌/n_medicine   600/m /800/m   倍/q 液/ng 喷雾/n_new 69%/m   烯酰/n_medicine 锰锌/n_medicine   600/m /800/m   倍/q 液/ng 58%/m   甲/Mg 霜/n 锰锌/n_medicine   500/m /700/m   倍/q 液/ng ，此/rzs 病/n 高/a 湿/a 诱发/vn ，注意/v 关注/v 天气变化/n_new ，交替用药/n_new 。,[],"['霜霉病', '氟菌']","['杀毒矾', '烯酰吗啉', '霜霉威盐酸盐', '霜霉威', '霜脲锰锌', '烯酰', '锰锌', '锰锌']"
1241-1,你好/n_new ，注意/v 炭疽病/n_disease ，可用/v ，42·8%/m   氟菌/n_disease 肟菌酯/n_medicine   1500/m   倍/q 液/ng 10%/m   苯醚甲环唑/n_medicine   1500/m   倍/q 液/ng 25%/m   吡唑醚菌酯/n_medicine   1500/m   倍/q 液/ng 75%/m   肟菌戊唑醇/n_medicine   4000/m /6000/m   倍/q 液/ng 45%/m   咪鲜胺/n_medicine   750/m /1000/m   倍/q 液/ng 22·5%/m   啶氧菌酯/n_medicine ，也/d 可以/n_new 用/v 咪鲜胺/n_medicine 丙森锌/n_medicine ，咪鲜胺/n_medicine 异菌脲/n_medicine ，吡唑醚菌酯/n_medicine 。结合/v 二/m 氢/n 钾/n 或者/c 氨基酸叶面肥/n_medicine 交替用药/n_new ,[],"['炭疽病', '氟菌']","['肟菌酯', '苯醚甲环唑', '吡唑醚菌酯', '肟菌戊唑醇', '咪鲜胺', '啶氧菌酯', '咪鲜胺', '丙森锌', '咪鲜胺', '异菌脲', '吡唑醚菌酯', '氨基酸叶面肥']"
1241-2,考虑/n_new 低温冻害/n_disease 或/c 药害/n_new 及/cc 炭疽病/n_disease 危害/v 导致/v 症状/n 叶面/n 可用/v 碧护/n_medicine   +/m   肟菌戊唑醇/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],"['低温冻害', '炭疽病']","['碧护', '肟菌戊唑醇', '磷酸二氢钾', '氨基酸叶面肥']"
1241-3,你好/n_new ，注意/v 炭疽病/n_disease ，可用/v ，42·8%/m   氟菌/n_disease 肟菌酯/n_medicine   1500/m   倍/q 液/ng 10%/m   苯醚甲环唑/n_medicine   1500/m   倍/q 液/ng 25%/m   吡唑醚菌酯/n_medicine   1500/m   倍/q 液/ng 75%/m   肟菌戊唑醇/n_medicine   4000/m /6000/m   倍/q 液/ng 45%/m   咪鲜胺/n_medicine   750/m /1000/m   倍/q 液/ng 22·5%/m   啶氧菌酯/n_medicine ，也/d 可以/n_new 用/v 咪鲜胺/n_medicine 丙森锌/n_medicine ，咪鲜胺/n_medicine 异菌脲/n_medicine ，吡唑醚菌酯/n_medicine 。结合/v 二/m 氢/n 钾/n 或者/c 氨基酸叶面肥/n_medicine 交替用药/n_new ,[],"['炭疽病', '氟菌']","['肟菌酯', '苯醚甲环唑', '吡唑醚菌酯', '肟菌戊唑醇', '咪鲜胺', '啶氧菌酯', '咪鲜胺', '丙森锌', '咪鲜胺', '异菌脲', '吡唑醚菌酯', '氨基酸叶面肥']"
1242-1,肥水/n 不/d 均衡/a ，氮肥过量/n_disease ，磷/n 、钾肥/n_medicine 不足/an ，开/v 花/n 坐果/n_new 时/ng 缺硼/n_disease 、钙元素/n_medicine ，激素/n 浓度/n 使用/v 不当/a 等/udeng 原因/n 造成/v 建议控制/n_new 氮肥用量/n_new ，增加磷/n_new 、钾肥/n_medicine ，叶面/n 用/v 碧护/n_medicine   +/m   速乐硼/n_medicine   +/m   鳌合钙/n_medicine 喷施/n_new 调节/n_new ,[],"['氮肥过量', '缺硼']","['钾肥', '钙元素', '钾肥', '碧护', '速乐硼', '鳌合钙']"
1242-2,弯/v 的/ude1 多/ad 属于/v 畸形果/n_disease ，与/p 花芽分化/n_new ，授粉/vi ，授/vg 精/a 不良/a ，缺乏硼/n_disease 肥/n 等/udeng 因素/n_new 有关/vn ,[],"['畸形果', '缺乏硼']",[]
1242-3,肥水/n 不/d 均衡/a ，氮肥过量/n_disease ，磷/n 、钾肥/n_medicine 不足/an ，开/v 花/n 坐果/n_new 时/ng 缺硼/n_disease 、钙元素/n_medicine ，激素/n 浓度/n 使用/v 不当/a 等/udeng 原因/n 造成/v 建议控制/n_new 氮肥用量/n_new ，增加磷/n_new 、钾肥/n_medicine ，叶面/n 用/v 碧护/n_medicine   +/m   速乐硼/n_medicine   +/m   鳌合钙/n_medicine 喷施/n_new 调节/n_new ,[],"['氮肥过量', '缺硼']","['钾肥', '钙元素', '钾肥', '碧护', '速乐硼', '鳌合钙']"
1243-1,考虑温度不适/n_new 或/c 根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/n 酸/a   +/m   枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
1243-2,生长/v 缓慢/a ，主要/d 是/vshi 根系发育不良/n_disease 吸收能力/n_new 差/a 。建议/n 冲施/n_new 海藻酸/n_medicine 或/c 甲壳素/n_medicine 等/udeng 促根壮苗/n_new 。,[],['根系发育不良'],"['海藻酸', '甲壳素']"
1243-3,考虑温度不适/n_new 或/c 根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/n 酸/a   +/m   枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
1244-1,建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/n 酸/a   +/m   枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],['枯草芽孢杆菌'],"['碧护', '磷酸二氢钾']"
1244-3,建议/v 随/p 水/n 冲施/n_new 腐/vg 殖/n 酸/a   +/m   枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],['枯草芽孢杆菌'],"['碧护', '磷酸二氢钾']"
1245-1,考虑/n_new 炭疽病/n_disease 危害/vn 症状/n 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
1245-2,炭疽病/n_disease 危害/vn   -  可以/n_new 使用/v 百菌清/n_medicine ，多抗霉素/n_medicine ，苯/n 甲/n ·福美双/n_medicine ，春雷/n ·多菌灵/n_medicine ，代森锰锌/n_medicine ，咪/ng 鲜/a ·多菌灵/n_medicine ，咪鲜胺锰盐/n_medicine ，戊/Mg 唑/x ·咪鲜胺/n_medicine ，嘧菌酯/n_medicine ，苯醚甲环唑/n_medicine 等/udeng 喷雾/n_new 防治/vn 。,[],['炭疽病'],"['百菌清', '多抗霉素', '福美双', '多菌灵', '代森锰锌', '多菌灵', '咪鲜胺锰盐', '咪鲜胺', '嘧菌酯', '苯醚甲环唑']"
1245-3,考虑/n_new 炭疽病/n_disease 危害/vn 症状/n 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
1246-1,炭疽病/n_disease 危害/vn 症状/n 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
1246-2,炭疽病/n_disease 危害/v ：可以/n_new 使用/v 百菌清/n_medicine ，多抗霉素/n_medicine ，苯/n 甲/n ·福美双/n_medicine ，春雷/n ·多菌灵/n_medicine ，代森锰锌/n_medicine ，咪/ng 鲜/a ·多菌灵/n_medicine ，咪鲜胺锰盐/n_medicine ，戊/Mg 唑/x ·咪鲜胺/n_medicine ，嘧菌酯/n_medicine ，苯醚甲环唑/n_medicine 等/udeng 喷雾/n_new 防治/vn 。,[],['炭疽病'],"['百菌清', '多抗霉素', '福美双', '多菌灵', '代森锰锌', '多菌灵', '咪鲜胺锰盐', '咪鲜胺', '嘧菌酯', '苯醚甲环唑']"
1246-3,炭疽病/n_disease 危害/vn 症状/n 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
1247-2,炭疽病/n_disease 危害/vn   -  可以/n_new 使用/v 百菌清/n_medicine ，多抗霉素/n_medicine ，苯/n 甲/n ·福美双/n_medicine ，春雷/n ·多菌灵/n_medicine ，代森锰锌/n_medicine ，咪/ng 鲜/a ·多菌灵/n_medicine ，咪鲜胺锰盐/n_medicine ，戊/Mg 唑/x ·咪鲜胺/n_medicine ，嘧菌酯/n_medicine ，苯醚甲环唑/n_medicine 等/udeng 喷雾/n_new 防治/vn 。,[],['炭疽病'],"['百菌清', '多抗霉素', '福美双', '多菌灵', '代森锰锌', '多菌灵', '咪鲜胺锰盐', '咪鲜胺', '嘧菌酯', '苯醚甲环唑']"
1247-3,炭疽病/n_disease 危害/vn 症状/n 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
1248-1,根腐病/n_disease   ，可以选用/n_new 甲霜灵/n_medicine ，或/c ·恶霉灵/n_medicine 、络氨铜/n_medicine 、枯草芽孢杆菌/n_disease ，等/udeng 药剂/n 灌根/n_new 防治/vn ，可/c 加/v 腐/vg 殖/n 酸/a 、氨基酸/n_medicine 。,[],"['根腐病', '枯草芽孢杆菌']","['甲霜灵', '恶霉灵', '络氨铜', '氨基酸']"
1248-2,考虑/n_new 土壤盐渍化/n_disease 严重/a ，肥害/n_disease 或/c 根系发育不良导致/n_disease 症状/n 建议/n 用/v 腐植酸/n_medicine   +/m   甲霜恶霉灵/n_medicine   +/m   枯草芽孢杆菌/n_disease 灌根/n_new 改良土壤环境/n_new ，起/vf 到/v 养根/n_new 、护/v 根/n 、促进根系生长发育/n_new ，结合叶面/n_new 用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 喷施/n_new 缓解/n_new 此/rzs 症状/n ,[],"['土壤盐渍化', '肥害', '根系发育不良导致', '枯草芽孢杆菌']","['腐植酸', '甲霜恶霉灵', '碧护', '磷酸二氢钾']"
1248-3,根腐病/n_disease   ，可以选用/n_new 甲霜灵/n_medicine ，或/c ·恶霉灵/n_medicine 、络氨铜/n_medicine 、枯草芽孢杆菌/n_disease ，等/udeng 药剂/n 灌根/n_new 防治/vn ，可/c 加/v 腐/vg 殖/n 酸/a 、氨基酸/n_medicine 。,[],"['根腐病', '枯草芽孢杆菌']","['甲霜灵', '恶霉灵', '络氨铜', '氨基酸']"
1249-1,考虑/n_new 喷药/v 不当/a 药害/n_new 引起/v ，喷/v 施芸/nr 苔/ng 素/ag 氨基酸/n_medicine 二/m 氢/n 钾/n 缓解/n_new ,[],[],['氨基酸']
1249-2,如果/c 大面积/d 发生/v ，考虑/n_new 低温冻害/n_disease 或/c 药害/n_new 导致/v 症状/n 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],['低温冻害'],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1249-3,考虑/n_new 喷药/v 不当/a 药害/n_new 引起/v ，喷/v 施芸/nr 苔/ng 素/ag 氨基酸/n_medicine 二/m 氢/n 钾/n 缓解/n_new ,[],[],['氨基酸']
1250-1,建议/n 冲施/n_new 海藻酸/n_medicine 或/c 甲壳素/n_medicine 等/udeng 促根壮苗/n_new 。,[],[],"['海藻酸', '甲壳素']"
1250-2,注意/v 保温/an ，不光/c 是/vshi 肥料/n 的/ude1 事/n ，注意/v 养根/n_new ，使用/v 腐/vg 殖/n 酸类/n_medicine 的/ude1 肥料/n 养根/n_new ,[],[],['酸类']
1250-3,注意/v 保温/an ，不光/c 是/vshi 肥料/n 的/ude1 事/n ，注意/v 养根/n_new ，使用/v 腐/vg 殖/n 酸类/n_medicine 的/ude1 肥料/n 养根/n_new ,[],[],['酸类']
1251-1,生理性/n_new 症状/n 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1251-2,考虑低温冷害/n_new 引起/v 的/ude1 生理性病害/n_disease 或者/c 用药不当/n_disease 引起/v 的/ude1 药害/n_new ，注意/v 增加/v 保温措施/n_new ，叶面喷施/n_new 磷酸二氢钾/n_medicine 加/b 氨基酸叶面肥/n_medicine 加芸/nr2 苔/ng 素/ag 调理/v ,[],"['生理性病害', '用药不当']","['磷酸二氢钾', '氨基酸叶面肥']"
1251-3,生理性/n_new 症状/n 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1252-2,低温寡照/n_new ，药害/n_new 等/udeng ，可/v 叶面喷施/n_new 碧护/n_medicine ，磷酸二氢钾/n_medicine 缓解/n_new ,[],[],"['碧护', '磷酸二氢钾']"
1252-3,低温寡照/n_new ，药害/n_new 等/udeng ，可/v 叶面喷施/n_new 碧护/n_medicine ，磷酸二氢钾/n_medicine 缓解/n_new ,[],[],"['碧护', '磷酸二氢钾']"
1253-1,如果/c 大面积/d 发生/v ，考虑/n_new 低温冻害/n_disease 或/c 药害/n_new 导致/v 症状/n 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],['低温冻害'],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1253-2,低温/n 或是/c 药害/n_new 。可/v 叶面喷施/n_new 碧护/n_medicine 或/c 芸苔素/n_medicine 。,[],[],"['碧护', '芸苔素']"
1253-3,如果/c 大面积/d 发生/v ，考虑/n_new 低温冻害/n_disease 或/c 药害/n_new 导致/v 症状/n 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],['低温冻害'],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1254-1,考虑/n_new 低温/n 刺激/v ，提高/v 温度/n_new ，可/v 叶面喷施/n_new 碧护/n_medicine ，磷酸二氢钾/n_medicine 缓解/n_new ,[],[],"['碧护', '磷酸二氢钾']"
1254-2,使用/v 氨基酸/n_medicine 或/c 海藻酸/n_medicine 叶面肥/n_medicine 加芸/nr2 苔/ng 素/ag 内/f 酯/ng 喷雾/n_new 调理/v ，同时/c 加强/v 保温措施/n_new 。,[],[],"['氨基酸', '海藻酸', '叶面肥']"
1254-3,考虑/n_new 低温/n 刺激/v ，提高/v 温度/n_new ，可/v 叶面喷施/n_new 碧护/n_medicine ，磷酸二氢钾/n_medicine 缓解/n_new ,[],[],"['碧护', '磷酸二氢钾']"
1255-1,生理性/n_new 问题/n ，使用/v 氨基酸/n_medicine 或/c 海藻酸/n_medicine 叶面肥/n_medicine 加芸/nr2 苔/ng 素/ag 内/f 酯/ng 喷雾/n_new 调理/v 。,[],[],"['氨基酸', '海藻酸', '叶面肥']"
1256-1,药害/n_new 或/c 刺吸式害虫/n_disease 危害/v 导致/v ,[],['刺吸式害虫'],[]
1256-2,疑似/n_new 蓟马/n_disease 危害/v 造成/v 的/ude1 后遗症/n 。注意/v 防治/vn 蓟马/n_disease 危害/vn 。,[],"['蓟马', '蓟马']",[]
1257-1,考虑/n_new 肥水/n 不/d 均衡/a ，缺硼/n_disease 引起/v 的/ude1 生理性病害/n_disease ，叶面喷施/n_new 喷施/n_new 磷酸二氢钾/n_medicine 速乐硼/n_medicine 和/cc 螯合钙/n_medicine 或者/c 康/b 朴/nr1 钙/n 或者/c 糖醇钙/n_medicine 加芸/nr2 苔/ng 素/ag 调理/v ,[],"['缺硼', '生理性病害']","['磷酸二氢钾', '速乐硼', '螯合钙', '糖醇钙']"
1258-1,看似/n_new 灰霉病/n_disease ，你/rr 这/rzv 是/vshi 打/v 完/vi 叶子/n 棚/n 里/f 湿度/n 大/a ，或者/c 多/d 云/vg 阴天/n_new 引起/v 的/ude1 灰霉病/n_disease 泛滥/vi 了/y ,[],"['灰霉病', '灰霉病']",[]
1258-2,有/vyou 脓/n 状物/n_new 不/d 是/vshi 疫病/n_disease 。应/v 是/vshi 灰霉病/n_disease 危害/vn ，可/c 选用/v 啶酰菌胺/n_medicine 或/c 啶/x 菌/n 噁/n 唑/x 等/udeng 喷施防治/n_new 。,[],"['疫病', '灰霉病']",['啶酰菌胺']
1258-3,看似/n_new 灰霉病/n_disease ，你/rr 这/rzv 是/vshi 打/v 完/vi 叶子/n 棚/n 里/f 湿度/n 大/a ，或者/c 多/d 云/vg 阴天/n_new 引起/v 的/ude1 灰霉病/n_disease 泛滥/vi 了/y ,[],"['灰霉病', '灰霉病']",[]
1259-1,畸形果/n_disease ，肥水/n 不/d 均衡/a ，氮肥过量/n_disease ，磷/n 、钾肥/n_medicine 不足/an ，开/v 花/n 坐果/n_new 时/ng 缺硼/n_disease 、钙元素/n_medicine ，激素/n 浓度/n 使用/v 不当/a 等/udeng 原因/n 造成/v 建议控制/n_new 氮肥用量/n_new ，增加磷/n_new 、钾肥/n_medicine ，叶面/n 用/v 碧护/n_medicine   +/m   速乐硼/n_medicine   +/m   鳌合钙/n_medicine 喷施/n_new 调节/n_new ,[],"['畸形果', '氮肥过量', '缺硼']","['钾肥', '钙元素', '钾肥', '碧护', '速乐硼', '鳌合钙']"
1259-2,畸形果/n_disease ，肥水/n 不/d 均衡/a ，低温寡照/n_new ，药害/n_new ，授粉/vi 不良/a 等/udeng 导致/v ，结果/n 期/qv 补充/vn 磷钾肥/n_medicine ，配合/v 叶面喷施/n_new 速乐硼/n_medicine ，螯合钙/n_medicine ，磷酸二氢钾/n_medicine 调理/v ,[],['畸形果'],"['磷钾肥', '速乐硼', '螯合钙', '磷酸二氢钾']"
1259-3,畸形果/n_disease ，肥水/n 不/d 均衡/a ，氮肥过量/n_disease ，磷/n 、钾肥/n_medicine 不足/an ，开/v 花/n 坐果/n_new 时/ng 缺硼/n_disease 、钙元素/n_medicine ，激素/n 浓度/n 使用/v 不当/a 等/udeng 原因/n 造成/v 建议控制/n_new 氮肥用量/n_new ，增加磷/n_new 、钾肥/n_medicine ，叶面/n 用/v 碧护/n_medicine   +/m   速乐硼/n_medicine   +/m   鳌合钙/n_medicine 喷施/n_new 调节/n_new ,[],"['畸形果', '氮肥过量', '缺硼']","['钾肥', '钙元素', '钾肥', '碧护', '速乐硼', '鳌合钙']"
1260-1,考虑温度不适/n_new 或/c 药剂/n 使用/v 不当/a 导致/v 症状/n 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1260-2,不/d 是/vshi 侵染/n_new 性病/n 害/ng ，与/p 温度/n_new 不适/a ，或/c 用药不当/n_disease 有关/vn ，喷/v 碧护/n_medicine 十/m 氨基酸/n_medicine 或/c 甲壳素/n_medicine 叶面肥/n_medicine 或/c 磷酸二氢钾/n_medicine ，养护/v 叶片/n ，增强/v 叶片/n 的/ude1 抗逆/n_new 能力/n ,[],['用药不当'],"['碧护', '氨基酸', '甲壳素', '叶面肥', '磷酸二氢钾']"
